expiry,T,r,strike,side,type,dK,weight,mid,cp_flag
2020-07-17,0.08767123287671233,0.0,2735.0,P,OTM,2.5,7.624269323449496e-06,32.55,P
2020-07-17,0.08767123287671233,0.0,2735.0,P,OTM,2.5,7.624269323449496e-06,33.95,P
2020-07-17,0.08767123287671233,0.0,2740.0,P,OTM,2.5,7.59646891150301e-06,34.55,P
2020-07-17,0.08767123287671233,0.0,2740.0,P,OTM,2.5,7.59646891150301e-06,33.25,P
2020-07-17,0.08767123287671233,0.0,2745.0,P,OTM,2.5,7.56882027597785e-06,33.85,P
2020-07-17,0.08767123287671233,0.0,2745.0,P,OTM,2.5,7.56882027597785e-06,35.25,P
2020-07-17,0.08767123287671233,0.0,2750.0,P,OTM,2.5,7.5413223140495865e-06,35.85,P
2020-07-17,0.08767123287671233,0.0,2750.0,P,OTM,2.5,7.5413223140495865e-06,34.5,P
2020-07-17,0.08767123287671233,0.0,2755.0,P,OTM,2.5,7.5139739328921835e-06,35.15,P
2020-07-17,0.08767123287671233,0.0,2755.0,P,OTM,2.5,7.5139739328921835e-06,36.5,P
2020-07-17,0.08767123287671233,0.0,2760.0,P,OTM,2.5,7.486774049569418e-06,36.95,P
2020-07-17,0.08767123287671233,0.0,2760.0,P,OTM,2.5,7.486774049569418e-06,35.85,P
2020-07-17,0.08767123287671233,0.0,2765.0,P,OTM,2.5,7.459721590927671e-06,36.55,P
2020-07-17,0.08767123287671233,0.0,2765.0,P,OTM,2.5,7.459721590927671e-06,37.6,P
2020-07-17,0.08767123287671233,0.0,2770.0,P,OTM,2.5,7.432815493490076e-06,38.349999999999994,P
2020-07-17,0.08767123287671233,0.0,2770.0,P,OTM,2.5,7.432815493490076e-06,37.25,P
2020-07-17,0.08767123287671233,0.0,2775.0,P,OTM,2.5,7.4060547033520005e-06,37.95,P
2020-07-17,0.08767123287671233,0.0,2775.0,P,OTM,2.5,7.4060547033520005e-06,39.0,P
2020-07-17,0.08767123287671233,0.0,2780.0,P,OTM,2.5,7.379438176077844e-06,39.75,P
2020-07-17,0.08767123287671233,0.0,2780.0,P,OTM,2.5,7.379438176077844e-06,38.65,P
2020-07-17,0.08767123287671233,0.0,2785.0,P,OTM,2.5,7.352964876599119e-06,39.35,P
2020-07-17,0.08767123287671233,0.0,2785.0,P,OTM,2.5,7.352964876599119e-06,40.65,P
2020-07-17,0.08767123287671233,0.0,2790.0,P,OTM,2.5,7.326633779113835e-06,41.2,P
2020-07-17,0.08767123287671233,0.0,2790.0,P,OTM,2.5,7.326633779113835e-06,40.15,P
2020-07-17,0.08767123287671233,0.0,2795.0,P,OTM,2.5,7.300443866987113e-06,42.099999999999994,P
2020-07-17,0.08767123287671233,0.0,2795.0,P,OTM,2.5,7.300443866987113e-06,40.85,P
2020-07-17,0.08767123287671233,0.0,2800.0,P,OTM,2.5,7.274394132653061e-06,41.65,P
2020-07-17,0.08767123287671233,0.0,2800.0,P,OTM,2.5,7.274394132653061e-06,42.75,P
2020-07-17,0.08767123287671233,0.0,2805.0,P,OTM,2.5,7.248483577517864e-06,43.7,P
2020-07-17,0.08767123287671233,0.0,2805.0,P,OTM,2.5,7.248483577517864e-06,42.45,P
2020-07-17,0.08767123287671233,0.0,2810.0,P,OTM,2.5,7.222711211864085e-06,43.25,P
2020-07-17,0.08767123287671233,0.0,2810.0,P,OTM,2.5,7.222711211864085e-06,44.5,P
2020-07-17,0.08767123287671233,0.0,2815.0,P,OTM,2.5,7.197076054756143e-06,44.35,P
2020-07-17,0.08767123287671233,0.0,2815.0,P,OTM,2.5,7.197076054756143e-06,44.05,P
2020-07-17,0.08767123287671233,0.0,2820.0,P,OTM,2.5,7.171577133946984e-06,44.900000000000006,P
2020-07-17,0.08767123287671233,0.0,2820.0,P,OTM,2.5,7.171577133946984e-06,45.15,P
2020-07-17,0.08767123287671233,0.0,2825.0,P,OTM,2.5,7.146213485785887e-06,46.0,P
2020-07-17,0.08767123287671233,0.0,2825.0,P,OTM,2.5,7.146213485785887e-06,45.75,P
2020-07-17,0.08767123287671233,0.0,2830.0,P,OTM,2.5,7.12098415512742e-06,46.599999999999994,P
2020-07-17,0.08767123287671233,0.0,2830.0,P,OTM,2.5,7.12098415512742e-06,46.85,P
2020-07-17,0.08767123287671233,0.0,2835.0,P,OTM,2.5,7.095888195241517e-06,47.7,P
2020-07-17,0.08767123287671233,0.0,2835.0,P,OTM,2.5,7.095888195241517e-06,47.45,P
2020-07-17,0.08767123287671233,0.0,2840.0,P,OTM,2.5,7.070924667724658e-06,48.35,P
2020-07-17,0.08767123287671233,0.0,2840.0,P,OTM,2.5,7.070924667724658e-06,48.6,P
2020-07-17,0.08767123287671233,0.0,2845.0,P,OTM,2.5,7.0460926424121505e-06,49.55,P
2020-07-17,0.08767123287671233,0.0,2845.0,P,OTM,2.5,7.0460926424121505e-06,49.25,P
2020-07-17,0.08767123287671233,0.0,2850.0,P,OTM,2.5,7.021391197291475e-06,50.45,P
2020-07-17,0.08767123287671233,0.0,2850.0,P,OTM,2.5,7.021391197291475e-06,50.2,P
2020-07-17,0.08767123287671233,0.0,2855.0,P,OTM,2.5,6.996819418416702e-06,51.099999999999994,P
2020-07-17,0.08767123287671233,0.0,2855.0,P,OTM,2.5,6.996819418416702e-06,51.4,P
2020-07-17,0.08767123287671233,0.0,2860.0,P,OTM,2.5,6.972376399823952e-06,52.3,P
2020-07-17,0.08767123287671233,0.0,2860.0,P,OTM,2.5,6.972376399823952e-06,52.05,P
2020-07-17,0.08767123287671233,0.0,2865.0,P,OTM,2.5,6.948061243447883e-06,53.05,P
2020-07-17,0.08767123287671233,0.0,2865.0,P,OTM,2.5,6.948061243447883e-06,53.3,P
2020-07-17,0.08767123287671233,0.0,2870.0,P,OTM,2.5,6.923873059039202e-06,54.3,P
2020-07-17,0.08767123287671233,0.0,2870.0,P,OTM,2.5,6.923873059039202e-06,54.05,P
2020-07-17,0.08767123287671233,0.0,2875.0,P,OTM,2.5,6.899810964083176e-06,55.05,P
2020-07-17,0.08767123287671233,0.0,2875.0,P,OTM,2.5,6.899810964083176e-06,55.3,P
2020-07-17,0.08767123287671233,0.0,2880.0,P,OTM,2.5,6.875874083719136e-06,56.3,P
2020-07-17,0.08767123287671233,0.0,2880.0,P,OTM,2.5,6.875874083719136e-06,56.05,P
2020-07-17,0.08767123287671233,0.0,2885.0,P,OTM,2.5,6.852061550660952e-06,57.099999999999994,P
2020-07-17,0.08767123287671233,0.0,2885.0,P,OTM,2.5,6.852061550660952e-06,57.35,P
2020-07-17,0.08767123287671233,0.0,2890.0,P,OTM,2.5,6.828372505118473e-06,58.45,P
2020-07-17,0.08767123287671233,0.0,2890.0,P,OTM,2.5,6.828372505118473e-06,58.15,P
2020-07-17,0.08767123287671233,0.0,2895.0,P,OTM,2.5,6.804806094719919e-06,59.2,P
2020-07-17,0.08767123287671233,0.0,2895.0,P,OTM,2.5,6.804806094719919e-06,59.5,P
2020-07-17,0.08767123287671233,0.0,2900.0,P,OTM,2.5,6.781361474435196e-06,60.2,P
2020-07-17,0.08767123287671233,0.0,2900.0,P,OTM,2.5,6.781361474435196e-06,60.3,P
2020-07-17,0.08767123287671233,0.0,2905.0,P,OTM,2.5,6.758037806500158e-06,61.65,P
2020-07-17,0.08767123287671233,0.0,2905.0,P,OTM,2.5,6.758037806500158e-06,61.400000000000006,P
2020-07-17,0.08767123287671233,0.0,2910.0,P,OTM,2.5,6.734834260341753e-06,62.55,P
2020-07-17,0.08767123287671233,0.0,2910.0,P,OTM,2.5,6.734834260341753e-06,62.849999999999994,P
2020-07-17,0.08767123287671233,0.0,2915.0,P,OTM,2.5,6.711750012504083e-06,64.0,P
2020-07-17,0.08767123287671233,0.0,2915.0,P,OTM,2.5,6.711750012504083e-06,63.7,P
2020-07-17,0.08767123287671233,0.0,2920.0,P,OTM,2.5,6.688784246575342e-06,64.85,P
2020-07-17,0.08767123287671233,0.0,2920.0,P,OTM,2.5,6.688784246575342e-06,65.15,P
2020-07-17,0.08767123287671233,0.0,2925.0,P,OTM,2.5,6.6659361531156405e-06,66.05,P
2020-07-17,0.08767123287671233,0.0,2925.0,P,OTM,2.5,6.6659361531156405e-06,66.35,P
2020-07-17,0.08767123287671233,0.0,2930.0,P,OTM,2.5,6.643204929585668e-06,67.25,P
2020-07-17,0.08767123287671233,0.0,2930.0,P,OTM,2.5,6.643204929585668e-06,67.55000000000001,P
2020-07-17,0.08767123287671233,0.0,2935.0,P,OTM,2.5,6.62058978027623e-06,68.80000000000001,P
2020-07-17,0.08767123287671233,0.0,2935.0,P,OTM,2.5,6.62058978027623e-06,68.5,P
2020-07-17,0.08767123287671233,0.0,2940.0,P,OTM,2.5,6.598089916238604e-06,69.7,P
2020-07-17,0.08767123287671233,0.0,2940.0,P,OTM,2.5,6.598089916238604e-06,70.05,P
2020-07-17,0.08767123287671233,0.0,2945.0,P,OTM,2.5,6.57570455521574e-06,71.3,P
2020-07-17,0.08767123287671233,0.0,2945.0,P,OTM,2.5,6.57570455521574e-06,71.0,P
2020-07-17,0.08767123287671233,0.0,2950.0,P,OTM,2.5,6.5534329215742605e-06,72.3,P
2020-07-17,0.08767123287671233,0.0,2950.0,P,OTM,2.5,6.5534329215742605e-06,72.65,P
2020-07-17,0.08767123287671233,0.0,2955.0,P,OTM,2.5,6.53127424623727e-06,73.95,P
2020-07-17,0.08767123287671233,0.0,2955.0,P,OTM,2.5,6.53127424623727e-06,73.6,P
2020-07-17,0.08767123287671233,0.0,2960.0,P,OTM,2.5,6.5092277666179686e-06,74.9,P
2020-07-17,0.08767123287671233,0.0,2960.0,P,OTM,2.5,6.5092277666179686e-06,75.30000000000001,P
2020-07-17,0.08767123287671233,0.0,2965.0,P,OTM,2.5,6.4872927265540356e-06,76.69999999999999,P
2020-07-17,0.08767123287671233,0.0,2965.0,P,OTM,2.5,6.4872927265540356e-06,76.3,P
2020-07-17,0.08767123287671233,0.0,2970.0,P,OTM,2.5,6.4654683762427866e-06,77.7,P
2020-07-17,0.08767123287671233,0.0,2970.0,P,OTM,2.5,6.4654683762427866e-06,78.05000000000001,P
2020-07-17,0.08767123287671233,0.0,2975.0,P,OTM,2.5,6.4437539721771065e-06,79.75,P
2020-07-17,0.08767123287671233,0.0,2975.0,P,OTM,2.5,6.4437539721771065e-06,79.1,P
2020-07-17,0.08767123287671233,0.0,2980.0,P,OTM,2.5,6.422148777082113e-06,80.5,P
2020-07-17,0.08767123287671233,0.0,2980.0,P,OTM,2.5,6.422148777082113e-06,81.2,P
2020-07-17,0.08767123287671233,0.0,2985.0,P,OTM,2.5,6.4006520598525855e-06,82.65,P
2020-07-17,0.08767123287671233,0.0,2985.0,P,OTM,2.5,6.4006520598525855e-06,82.0,P
2020-07-17,0.08767123287671233,0.0,2990.0,P,OTM,2.5,6.379263095491102e-06,83.5,P
2020-07-17,0.08767123287671233,0.0,2990.0,P,OTM,2.5,6.379263095491102e-06,84.15,P
2020-07-17,0.08767123287671233,0.0,2995.0,P,OTM,2.5,6.357981165046921e-06,85.0,P
2020-07-17,0.08767123287671233,0.0,2995.0,P,OTM,2.5,6.357981165046921e-06,85.65,P
2020-07-17,0.08767123287671233,0.0,3000.0,P,OTM,2.5,6.336805555555555e-06,87.2,P
2020-07-17,0.08767123287671233,0.0,3000.0,P,OTM,2.5,6.336805555555555e-06,86.55000000000001,P
2020-07-17,0.08767123287671233,0.0,3005.0,P,OTM,2.5,6.3157355599790704e-06,88.15,P
2020-07-17,0.08767123287671233,0.0,3005.0,P,OTM,2.5,6.3157355599790704e-06,88.7,P
2020-07-17,0.08767123287671233,0.0,3010.0,P,OTM,2.5,6.2947704771470515e-06,90.3,P
2020-07-17,0.08767123287671233,0.0,3010.0,P,OTM,2.5,6.2947704771470515e-06,89.75,P
2020-07-17,0.08767123287671233,0.0,3015.0,P,OTM,2.5,6.273909611698281e-06,91.35,P
2020-07-17,0.08767123287671233,0.0,3015.0,P,OTM,2.5,6.273909611698281e-06,91.9,P
2020-07-17,0.08767123287671233,0.0,3020.0,P,OTM,2.5,6.253152274023069e-06,93.55,P
2020-07-17,0.08767123287671233,0.0,3020.0,P,OTM,2.5,6.253152274023069e-06,93.05000000000001,P
2020-07-17,0.08767123287671233,0.0,3025.0,P,OTM,2.5,6.23249778020627e-06,95.3,P
2020-07-17,0.08767123287671233,0.0,3025.0,P,OTM,2.5,6.23249778020627e-06,94.75,P
2020-07-17,0.08767123287671233,0.0,3030.0,P,OTM,2.5,6.21194545197094e-06,96.44999999999999,P
2020-07-17,0.08767123287671233,0.0,3030.0,P,OTM,2.5,6.21194545197094e-06,97.0,P
2020-07-17,0.08767123287671233,0.0,3035.0,P,OTM,2.5,6.191494616622653e-06,98.2,P
2020-07-17,0.08767123287671233,0.0,3035.0,P,OTM,2.5,6.191494616622653e-06,98.75,P
2020-07-17,0.08767123287671233,0.0,3040.0,P,OTM,2.5,6.17114460699446e-06,100.5,P
2020-07-17,0.08767123287671233,0.0,3040.0,P,OTM,2.5,6.17114460699446e-06,100.0,P
2020-07-17,0.08767123287671233,0.0,3045.0,P,OTM,2.5,6.150894761392468e-06,101.85,P
2020-07-17,0.08767123287671233,0.0,3045.0,P,OTM,2.5,6.150894761392468e-06,101.85,P
2020-07-17,0.08767123287671233,0.0,3050.0,P,OTM,2.5,6.130744423542058e-06,104.15,P
2020-07-17,0.08767123287671233,0.0,3050.0,P,OTM,2.5,6.130744423542058e-06,103.7,P
2020-07-17,0.08767123287671233,0.0,3055.0,C,OTM,2.5,6.110692942534709e-06,108.85,C
2020-07-17,0.08767123287671233,0.0,3055.0,C,OTM,2.5,6.110692942534709e-06,105.80000000000001,C
2020-07-17,0.08767123287671233,0.0,3060.0,C,OTM,2.5,6.090739672775428e-06,105.75,C
2020-07-17,0.08767123287671233,0.0,3060.0,C,OTM,2.5,6.090739672775428e-06,102.9,C
2020-07-17,0.08767123287671233,0.0,3065.0,C,OTM,2.5,6.070883973930793e-06,99.69999999999999,C
2020-07-17,0.08767123287671233,0.0,3065.0,C,OTM,2.5,6.070883973930793e-06,102.75,C
2020-07-17,0.08767123287671233,0.0,3070.0,C,OTM,2.5,6.0511252108775695e-06,99.75,C
2020-07-17,0.08767123287671233,0.0,3070.0,C,OTM,2.5,6.0511252108775695e-06,96.69999999999999,C
2020-07-17,0.08767123287671233,0.0,3075.0,C,OTM,2.5,6.031462753651927e-06,93.75,C
2020-07-17,0.08767123287671233,0.0,3075.0,C,OTM,2.5,6.031462753651927e-06,96.75,C
2020-07-17,0.08767123287671233,0.0,3080.0,C,OTM,2.5,6.0118959773992245e-06,93.85,C
2020-07-17,0.08767123287671233,0.0,3080.0,C,OTM,2.5,6.0118959773992245e-06,90.80000000000001,C
2020-07-17,0.08767123287671233,0.0,3085.0,C,OTM,2.5,5.992424262324364e-06,87.94999999999999,C
2020-07-17,0.08767123287671233,0.0,3085.0,C,OTM,2.5,5.992424262324364e-06,91.0,C
2020-07-17,0.08767123287671233,0.0,3090.0,C,OTM,2.5,5.973046993642715e-06,85.6,C
2020-07-17,0.08767123287671233,0.0,3090.0,C,OTM,2.5,5.973046993642715e-06,88.15,C
2020-07-17,0.08767123287671233,0.0,3095.0,C,OTM,2.5,5.953763561531575e-06,82.7,C
2020-07-17,0.08767123287671233,0.0,3095.0,C,OTM,2.5,5.953763561531575e-06,85.35,C
2020-07-17,0.08767123287671233,0.0,3100.0,C,OTM,2.5,5.934573361082206e-06,82.6,C
2020-07-17,0.08767123287671233,0.0,3100.0,C,OTM,2.5,5.934573361082206e-06,80.05000000000001,C
2020-07-17,0.08767123287671233,0.0,3105.0,C,OTM,2.5,5.91547579225238e-06,77.3,C
2020-07-17,0.08767123287671233,0.0,3105.0,C,OTM,2.5,5.91547579225238e-06,79.9,C
2020-07-17,0.08767123287671233,0.0,3110.0,C,OTM,2.5,5.896470259819481e-06,77.2,C
2020-07-17,0.08767123287671233,0.0,3110.0,C,OTM,2.5,5.896470259819481e-06,74.25,C
2020-07-17,0.08767123287671233,0.0,3115.0,C,OTM,2.5,5.877556173334124e-06,72.05,C
2020-07-17,0.08767123287671233,0.0,3115.0,C,OTM,2.5,5.877556173334124e-06,74.6,C
2020-07-17,0.08767123287671233,0.0,3120.0,C,OTM,2.5,5.858732947074293e-06,72.0,C
2020-07-17,0.08767123287671233,0.0,3120.0,C,OTM,2.5,5.858732947074293e-06,69.85,C
2020-07-17,0.08767123287671233,0.0,3125.0,C,OTM,2.5,5.84e-06,67.35,C
2020-07-17,0.08767123287671233,0.0,3125.0,C,OTM,2.5,5.84e-06,69.5,C
2020-07-17,0.08767123287671233,0.0,3130.0,C,OTM,2.5,5.821356755708438e-06,67.05000000000001,C
2020-07-17,0.08767123287671233,0.0,3130.0,C,OTM,2.5,5.821356755708438e-06,64.05000000000001,C
2020-07-17,0.08767123287671233,0.0,3135.0,C,OTM,2.5,5.802802642389648e-06,62.05,C
2020-07-17,0.08767123287671233,0.0,3135.0,C,OTM,2.5,5.802802642389648e-06,64.6,C
2020-07-17,0.08767123287671233,0.0,3140.0,C,OTM,2.5,5.784337092782669e-06,62.3,C
2020-07-17,0.08767123287671233,0.0,3140.0,C,OTM,2.5,5.784337092782669e-06,59.85,C
2020-07-17,0.08767123287671233,0.0,3145.0,C,OTM,2.5,5.76595954413218e-06,57.75,C
2020-07-17,0.08767123287671233,0.0,3145.0,C,OTM,2.5,5.76595954413218e-06,60.0,C
2020-07-17,0.08767123287671233,0.0,3150.0,C,OTM,2.5,5.747669438145629e-06,54.7,C
2020-07-17,0.08767123287671233,0.0,3150.0,C,OTM,2.5,5.747669438145629e-06,57.7,C
2020-07-17,0.08767123287671233,0.0,3155.0,C,OTM,2.5,5.729466220950821e-06,55.5,C
2020-07-17,0.08767123287671233,0.0,3155.0,C,OTM,2.5,5.729466220950821e-06,52.5,C
2020-07-17,0.08767123287671233,0.0,3160.0,C,OTM,2.5,5.711349343053998e-06,50.35,C
2020-07-17,0.08767123287671233,0.0,3160.0,C,OTM,2.5,5.711349343053998e-06,53.35,C
2020-07-17,0.08767123287671233,0.0,3165.0,C,OTM,2.5,5.6933182592983585e-06,51.25,C
2020-07-17,0.08767123287671233,0.0,3165.0,C,OTM,2.5,5.6933182592983585e-06,48.3,C
2020-07-17,0.08767123287671233,0.0,3170.0,C,OTM,2.5,5.675372428823055e-06,46.25,C
2020-07-17,0.08767123287671233,0.0,3170.0,C,OTM,2.5,5.675372428823055e-06,49.2,C
2020-07-17,0.08767123287671233,0.0,3175.0,C,OTM,2.5,5.6575113150226294e-06,47.25,C
2020-07-17,0.08767123287671233,0.0,3175.0,C,OTM,2.5,5.6575113150226294e-06,44.3,C
2020-07-17,0.08767123287671233,0.0,3180.0,C,OTM,2.5,5.639734385506903e-06,42.35,C
2020-07-17,0.08767123287671233,0.0,3180.0,C,OTM,2.5,5.639734385506903e-06,45.3,C
2020-07-17,0.08767123287671233,0.0,3185.0,C,OTM,2.5,5.622041112061296e-06,43.45,C
2020-07-17,0.08767123287671233,0.0,3185.0,C,OTM,2.5,5.622041112061296e-06,40.55,C
2020-07-17,0.08767123287671233,0.0,3190.0,C,OTM,2.5,5.6044309706076e-06,38.7,C
2020-07-17,0.08767123287671233,0.0,3190.0,C,OTM,2.5,5.6044309706076e-06,41.599999999999994,C
2020-07-17,0.08767123287671233,0.0,3195.0,C,OTM,2.5,5.586903441165162e-06,38.95,C
2020-07-17,0.08767123287671233,0.0,3195.0,C,OTM,2.5,5.586903441165162e-06,39.85,C
2020-07-17,0.08767123287671233,0.0,3200.0,C,OTM,2.5,5.5694580078125e-06,38.15,C
2020-07-17,0.08767123287671233,0.0,3200.0,C,OTM,2.5,5.5694580078125e-06,35.2,C
2020-07-17,0.08767123287671233,0.0,3205.0,C,OTM,2.5,5.552094158649341e-06,35.65,C
2020-07-17,0.08767123287671233,0.0,3205.0,C,OTM,2.5,5.552094158649341e-06,36.45,C
2020-07-17,0.08767123287671233,0.0,3210.0,C,OTM,2.5,5.534811385759066e-06,34.85,C
2020-07-17,0.08767123287671233,0.0,3210.0,C,OTM,2.5,5.534811385759066e-06,32.0,C
2020-07-17,0.08767123287671233,0.0,3215.0,C,OTM,2.5,5.517609185171569e-06,33.35,C
2020-07-17,0.08767123287671233,0.0,3215.0,C,OTM,2.5,5.517609185171569e-06,32.5,C
2020-07-17,0.08767123287671233,0.0,3220.0,C,OTM,2.5,5.500487056826511e-06,29.799999999999997,C
2020-07-17,0.08767123287671233,0.0,3220.0,C,OTM,2.5,5.500487056826511e-06,31.85,C
2020-07-17,0.08767123287671233,0.0,3225.0,C,OTM,2.5,5.483444504536986e-06,28.4,C
2020-07-17,0.08767123287671233,0.0,3225.0,C,OTM,2.5,5.483444504536986e-06,30.4,C
2020-07-17,0.08767123287671233,0.0,3230.0,C,OTM,2.5,5.46648103595357e-06,28.25,C
2020-07-17,0.08767123287671233,0.0,3230.0,C,OTM,2.5,5.46648103595357e-06,29.0,C
2020-07-17,0.08767123287671233,0.0,3235.0,C,OTM,2.5,5.449596162528755e-06,27.65,C
2020-07-17,0.08767123287671233,0.0,3235.0,C,OTM,2.5,5.449596162528755e-06,25.8,C
2020-07-17,0.08767123287671233,0.0,3240.0,C,OTM,2.5,5.4327893994817865e-06,25.65,C
2020-07-17,0.08767123287671233,0.0,3240.0,C,OTM,2.5,5.4327893994817865e-06,26.4,C
2020-07-17,0.08767123287671233,0.0,3245.0,C,OTM,2.5,5.416060265763852e-06,25.15,C
2020-07-17,0.08767123287671233,0.0,3245.0,C,OTM,2.5,5.416060265763852e-06,24.450000000000003,C
2020-07-17,0.08767123287671233,0.0,3250.0,C,OTM,2.5,5.399408284023669e-06,22.25,C
2020-07-17,0.08767123287671233,0.0,3250.0,C,OTM,2.5,5.399408284023669e-06,23.95,C
2020-07-17,0.08767123287671233,0.0,3255.0,C,OTM,2.5,5.38283298057343e-06,21.15,C
2020-07-17,0.08767123287671233,0.0,3255.0,C,OTM,2.5,5.38283298057343e-06,22.85,C
2020-07-17,0.08767123287671233,0.0,3260.0,C,OTM,2.5,5.366333885355113e-06,21.75,C
2020-07-17,0.08767123287671233,0.0,3260.0,C,OTM,2.5,5.366333885355113e-06,21.1,C
2020-07-17,0.08767123287671233,0.0,3265.0,C,OTM,2.5,5.34991053190716e-06,20.1,C
2020-07-17,0.08767123287671233,0.0,3265.0,C,OTM,2.5,5.34991053190716e-06,20.75,C
2020-07-17,0.08767123287671233,0.0,3270.0,C,OTM,2.5,5.3335624573315005e-06,19.7,C
2020-07-17,0.08767123287671233,0.0,3270.0,C,OTM,2.5,5.3335624573315005e-06,19.1,C
2020-07-17,0.08767123287671233,0.0,3275.0,C,OTM,2.5,5.317289202260941e-06,18.15,C
2020-07-17,0.08767123287671233,0.0,3275.0,C,OTM,2.5,5.317289202260941e-06,18.7,C
2020-07-17,0.08767123287671233,0.0,3280.0,C,OTM,2.5,5.3010903108268885e-06,17.8,C
2020-07-17,0.08767123287671233,0.0,3280.0,C,OTM,2.5,5.3010903108268885e-06,17.25,C
2020-07-17,0.08767123287671233,0.0,3285.0,C,OTM,2.5,5.284965330627432e-06,14.3,C
2020-07-17,0.08767123287671233,0.0,3285.0,C,OTM,2.5,5.284965330627432e-06,16.95,C
2020-07-17,0.08767123287671233,0.0,3290.0,C,OTM,2.5,5.268913812695744e-06,16.1,C
2020-07-17,0.08767123287671233,0.0,3290.0,C,OTM,2.5,5.268913812695744e-06,13.450000000000001,C
2020-07-17,0.08767123287671233,0.0,3295.0,C,OTM,2.5,5.252935311468842e-06,14.8,C
2020-07-17,0.08767123287671233,0.0,3295.0,C,OTM,2.5,5.252935311468842e-06,15.3,C
2020-07-17,0.08767123287671233,0.0,3300.0,C,OTM,2.5,5.237029384756658e-06,14.600000000000001,C
2020-07-17,0.08767123287671233,0.0,3300.0,C,OTM,2.5,5.237029384756658e-06,12.5,C
2020-07-17,0.08767123287671233,0.0,3305.0,C,OTM,2.5,5.221195593711449e-06,13.4,C
2020-07-17,0.08767123287671233,0.0,3305.0,C,OTM,2.5,5.221195593711449e-06,13.85,C
2020-07-17,0.08767123287671233,0.0,3310.0,C,OTM,2.5,5.205433502797528e-06,13.2,C
2020-07-17,0.08767123287671233,0.0,3310.0,C,OTM,2.5,5.205433502797528e-06,12.7,C
2020-07-17,0.08767123287671233,0.0,3315.0,C,OTM,2.5,5.1897426797613115e-06,12.1,C
2020-07-17,0.08767123287671233,0.0,3315.0,C,OTM,2.5,5.1897426797613115e-06,12.5,C
2020-07-17,0.08767123287671233,0.0,3320.0,C,OTM,2.5,5.174122695601684e-06,11.899999999999999,C
2020-07-17,0.08767123287671233,0.0,3320.0,C,OTM,2.5,5.174122695601684e-06,11.45,C
2020-07-17,0.08767123287671233,0.0,3325.0,C,OTM,2.5,5.158573124540675e-06,10.9,C
2020-07-17,0.08767123287671233,0.0,3325.0,C,OTM,2.5,5.158573124540675e-06,11.3,C
2020-07-17,0.08767123287671233,0.0,3330.0,C,OTM,2.5,5.143093543994445e-06,10.75,C
2020-07-17,0.08767123287671233,0.0,3330.0,C,OTM,2.5,5.143093543994445e-06,10.3,C
2020-07-17,0.08767123287671233,0.0,3335.0,C,OTM,2.5,5.127683534544572e-06,9.8,C
2020-07-17,0.08767123287671233,0.0,3335.0,C,OTM,2.5,5.127683534544572e-06,10.25,C
2020-07-17,0.08767123287671233,0.0,3340.0,C,OTM,2.5,5.112342679909642e-06,9.75,C
2020-07-17,0.08767123287671233,0.0,3340.0,C,OTM,2.5,5.112342679909642e-06,9.350000000000001,C
2020-07-17,0.08767123287671233,0.0,3345.0,C,OTM,2.5,5.097070566917135e-06,8.850000000000001,C
2020-07-17,0.08767123287671233,0.0,3345.0,C,OTM,2.5,5.097070566917135e-06,9.25,C
2020-07-17,0.08767123287671233,0.0,3350.0,C,OTM,2.5,5.081866785475607e-06,8.8,C
2020-07-17,0.08767123287671233,0.0,3350.0,C,OTM,2.5,5.081866785475607e-06,8.45,C
2020-07-17,0.08767123287671233,0.0,3355.0,C,OTM,2.5,5.066730928547156e-06,8.35,C
2020-07-17,0.08767123287671233,0.0,3355.0,C,OTM,2.5,5.066730928547156e-06,8.05,C
2020-07-17,0.08767123287671233,0.0,3360.0,C,OTM,2.5,5.051662592120181e-06,7.65,C
2020-07-17,0.08767123287671233,0.0,3360.0,C,OTM,2.5,5.051662592120181e-06,7.949999999999999,C
2020-07-17,0.08767123287671233,0.0,3365.0,C,OTM,2.5,5.0366613751824235e-06,7.550000000000001,C
2020-07-17,0.08767123287671233,0.0,3365.0,C,OTM,2.5,5.0366613751824235e-06,7.25,C
2020-07-17,0.08767123287671233,0.0,3370.0,C,OTM,2.5,5.021726879694283e-06,6.9,C
2020-07-17,0.08767123287671233,0.0,3370.0,C,OTM,2.5,5.021726879694283e-06,7.2,C
2020-07-17,0.08767123287671233,0.0,3375.0,C,OTM,2.5,5.0068587105624144e-06,6.55,C
2020-07-17,0.08767123287671233,0.0,3375.0,C,OTM,2.5,5.0068587105624144e-06,6.85,C
2020-07-17,0.08767123287671233,0.0,3380.0,C,OTM,2.5,4.992056475613599e-06,6.550000000000001,C
2020-07-17,0.08767123287671233,0.0,3380.0,C,OTM,2.5,4.992056475613599e-06,6.25,C
2020-07-17,0.08767123287671233,0.0,3385.0,C,OTM,2.5,4.977319785568882e-06,5.95,C
2020-07-17,0.08767123287671233,0.0,3385.0,C,OTM,2.5,4.977319785568882e-06,6.25,C
2020-07-17,0.08767123287671233,0.0,3390.0,C,OTM,2.5,4.962648254017978e-06,5.949999999999999,C
2020-07-17,0.08767123287671233,0.0,3390.0,C,OTM,2.5,4.962648254017978e-06,5.699999999999999,C
2020-07-17,0.08767123287671233,0.0,3395.0,C,OTM,2.5,4.9480414973939414e-06,5.65,C
